"date","site_no","precip_amount","min_temp","max_temp","min_humidity","max_humidity","specific_humidity","shortwave_radiation","wind_speed","ref_etr","ref_pet"
1979-01-01,"07144100",0,251.492340425532,261.553191489362,52.0059574468085,71.3821276595745,0.000702170212765958,98.5251063829787,5.49702127659574,0.726808510638298,0.495744680851064
1979-01-02,"07144100",0,250.83914893617,262.605106382979,51.6327659574468,71.7736170212766,0.000662978723404255,109.077021276596,3.35234042553191,0.717021276595745,0.46936170212766
1979-01-03,"07144100",0,255.160425531915,266.866382978723,50.0387234042553,74.7034042553192,0.00104195744680851,94.5093617021277,1.96170212765957,0.662127659574468,0.466382978723404
1979-01-04,"07144100",1.23744680851064,258.642978723404,265.242553191489,52.2540425531915,78.811914893617,0.00110523404255319,75.9714893617021,4.27574468085106,0.861702127659575,0.572765957446809
1979-01-05,"07144100",0.457021276595745,259.542553191489,262.840425531915,49.3165957446809,75.2523404255319,0.00103059574468085,75.2340425531915,2.98382978723404,0.694468085106383,0.478297872340426
1979-01-06,"07144100",1.47234042553192,259.168085106383,267.689361702128,56.5736170212766,76.6434042553192,0.00141327659574468,74.9957446808511,1.59787234042553,0.552340425531915,0.402127659574468
1979-01-07,"07144100",0,255.254893617021,266.834893617021,49.9008510638298,80.5744680851064,0.00118327659574468,101.894468085106,4.18765957446809,0.762978723404255,0.502553191489362
1979-01-08,"07144100",0,251.293617021277,263.567234042553,36.6306382978723,74.4748936170213,0.00076336170212766,111.951063829787,3.45446808510638,0.716170212765957,0.474042553191489
1979-01-09,"07144100",0,256.319574468085,266.248085106383,63.5425531914894,81.4442553191489,0.0010291914893617,110.944680851064,2.57148936170213,0.760851063829787,0.502978723404255
1979-01-10,"07144100",0.82936170212766,258.184680851064,266.539574468085,58.6451063829787,78.1123404255319,0.00125872340425532,73.156170212766,3.19148936170213,0.726382978723404,0.497872340425532
1979-01-11,"07144100",0.111914893617021,263.068510638298,272.402978723404,62.6374468085106,80.1370212765957,0.00192229787234043,80.7723404255319,4.34255319148936,1.14212765957447,0.766808510638298
1979-01-12,"07144100",4.91063829787234,265.315744680851,274.882553191489,66.3948936170213,86.6263829787234,0.00275093617021277,87.5982978723404,3.7868085106383,0.80936170212766,0.58
1979-01-13,"07144100",4.86255319148936,255.168085106383,272.17914893617,52.6953191489362,95.3085106382979,0.00103629787234043,89.4778723404255,9.62425531914894,2.2068085106383,1.38
1979-01-14,"07144100",0,249.088510638298,258.444255319149,47.7348936170213,71.503829787234,0.000531957446808511,113.921276595745,3.24212765957447,0.520851063829787,0.392340425531915
1979-01-15,"07144100",0,253.775319148936,272.161276595745,57.4208510638298,79.2617021276596,0.00152574468085106,104.020425531915,6.16297872340426,1.16765957446809,0.754468085106383
1979-01-16,"07144100",0,257.318723404255,270.631489361702,55.3046808510638,84.3489361702128,0.00156510638297872,107.14170212766,2.58170212765957,0.777021276595745,0.548510638297872
1979-01-17,"07144100",0.0459574468085106,260.392765957447,269.210212765957,61.7153191489362,86.3404255319149,0.00146523404255319,112.768510638298,2.12042553191489,0.790638297872341,0.55531914893617
1979-01-18,"07144100",13.6042553191489,263.051914893617,276.986382978723,56.7021276595745,94.8310638297872,0.00273582978723404,66.7846808510638,4.2668085106383,1.06170212765957,0.726808510638298
1979-01-19,"07144100",0,268.117872340426,276.432340425532,66.8106382978723,98.0846808510638,0.00280608510638298,115.553191489362,3.02723404255319,1.17446808510638,0.831063829787234
1979-01-20,"07144100",0,267.322978723404,275.783404255319,62.7842553191489,84.5774468085106,0.00258272340425532,101.786382978723,6.34553191489362,1.59148936170213,1.04127659574468
